23040 0.1
6144 0.18
160 2
1 0.423534
1 0.233819
1 0.046406
1 0.0482466
1 0.551983
1 0.495925
1 0.353353
2 0
1 0.0854274
1 0.425011
1 0.124685
1 0.121624
3 0
1 0.959685
1 0.168848
1 0
1 0.429084
1 4.0058
1 4.00964
1 4.01727
1 3.90915
1 4.06356
1 4.09247
1 4.01715
1 4.2218
1 4.00897
1 4.10787
1 3.93892
1 3.99408
1 4.03408
1 4.05654
1 4.06332
1 3.98987
1 4.15342
1 4.0849
1 4.1392
1 3.90489
1 0.109097
1 0.0966984
1 0.130365
1 0
1 0.107122
1 0.0272701
1 0.28517
2 0
1 0.0769758
1 0.0263182
2 0
1 0.240771
1 0.0300848
1 0
1 0.0316097
1 0
1 0.100284
1 0
2 5
1 4.92232
1 4.92064
6 5
1 4.99428
1 4.90958
2 5
1 4.96023
1 4.83021
1 4.93031
1 4.92064
1 4.85743
1 5
1 2.0936
1 1.9494
1 1.96739
1 2.11059
1 1.97098
1 1.89316
1 2.0571
1 2.05936
1 2.01398
1 2.12896
1 2.15058
1 1.99667
1 2.03933
1 2.15747
1 2.05673
1 1.91973
1 2.08398
1 2.00342
1 2.03225
1 2.02155
1 2.13819
1 1.89233
1 1.89393
1 1.9546
1 2.05302
1 2.13261
1 2.03602
1 1.99886
1 2.08459
1 1.97796
1 1.97828
1 2.15867
1 2.08793
1 2.06364
1 1.95964
1 2.01168
1 2.07884
1 1.78984
1 2.12034
1 1.89855
40 2
1 1.72379
1 1.72937
1 1.56882
1 1.87154
1 1.65777
1 1.15769
1 1.94916
1 1.57399
1 1.78368
1 1.59899
1 1.70408
1 1.39858
1 1.63004
1 1.91094
1 1.25387
1 1.38549
1 1.98418
1 1.9916
1 1.79531
1 1.75583
1 2.36402
1 2.36394
1 2.36381
1 2.36307
1 2.36373
1 2.36335
1 2.36372
1 2.36383
1 2.3629
1 2.36308
1 2.36381
1 2.36402
1 2.36359
1 2.36384
1 2.36388
1 2.36356
1 2.36338
1 2.36371
1 2.36295
1 2.36378
1 0
1 0.0580505
1 0.0968078
6 0
1 0.0500796
1 0.381793
1 0.0133904
1 0.0438948
1 0
1 0.0985692
1 0.00192199
1 0.0321795
1 0
1 0.13446
1 0
20 5
2 0
1 0.291144
1 0.438275
1 0.471222
1 0.296722
1 0.0400065
1 0.138588
1 0.401209
1 0.00868251
1 0.411161
1 1.55602
1 0.155719
1 0.13637
1 0.249379
1 0
1 0.103875
1 1.67451
1 2.20827
1 1.7802
1 4.99959
1 4.99727
1 4.99813
1 4.88023
1 5
1 4.99912
1 4.99958
1 4.90433
1 4.98956
1 4.98093
1 4.93878
1 4.85984
1 4.67325
1 4.93121
2 5
1 4.85847
1 4.92875
1 5
1 4.99996
1 2.00353
1 2.00382
1 2.004
1 1.98241
1 2.00249
1 2.00224
1 1.99802
1 1.99646
1 1.99419
1 1.99624
1 2.004
1 1.99553
1 1.99896
1 2.00083
1 1.99826
1 1.99783
1 1.99553
1 1.98332
1 2.004
1 1.99978
6 2.004
1 2.00292
4 2.004
1 2.00295
1 2.00221
1 2.00282
1 2.00221
1 2.00224
2 2.004
1 2.00221
1 2.004
320 2
1 0.0417229
1 0.0476688
1 0.00862579
1 0.00450994
1 0.00707104
1 0.014
1 0.701167
1 0.0404437
1 0.049366
1 0.291703
1 0.0951281
1 0.0227399
1 0
1 0.0455651
1 0.0250686
1 0.193815
1 0.00447488
1 0.605436
1 0.05
1 0.00983352
1 4.9942
1 5
1 4.99699
1 5
1 4.99167
1 4.9679
1 4.98186
1 4.97956
1 5
1 4.96793
1 4.96826
1 4.96219
5 5
1 4.98641
1 5
1 4.96823
1 0.0334901
1 0.128189
1 0.10908
1 0.0385077
1 0.114948
1 0.325662
1 0.034
1 0.322549
1 0.0239719
1 0.121238
1 0.131208
1 0.51628
1 0.132438
1 0.452046
1 0.889084
1 0.657343
1 0.559313
1 1.03107
1 2.50721
1 0.111492
1 4.96071
1 4.74123
1 4.92093
1 4.87864
1 4.78366
1 5
1 4.99821
1 4.87421
1 4.77707
1 4.87573
1 4.79464
1 4.7724
1 4.966
1 4.86858
1 4.92503
1 4.70267
1 4.89241
1 4.92222
1 4.86847
1 4.96424
1 2.02701
1 2.02274
1 2.01074
1 1.96158
1 2.02483
1 1.93105
1 1.98534
1 1.96322
1 2.02339
1 2.00813
1 2.03081
1 1.91131
1 2.00494
1 2.00256
1 1.9678
1 1.96144
1 1.90577
1 2.02349
1 2.0159
1 2.01227
1 2.02083
1 2.046
1 1.99361
1 2.00611
1 2.046
1 2.03168
1 2.00475
1 2.01905
1 2.03388
1 1.98865
1 2.00965
1 2.00554
1 2.046
1 2.04377
1 2.03932
1 2.046
1 1.96296
1 2.01676
1 2.0105
1 2.01995
40 2
1 1.58386
1 1.40769
1 0.634668
1 1.39619
1 1.5673
1 1.87961
1 1.7151
1 1.78861
1 1.49609
1 1.91579
1 1.76769
1 1.44961
1 1.66227
1 1.81161
1 1.47962
1 1.66852
1 1.89479
1 1.54587
1 1.77311
1 1.87967
1 2.35968
1 2.36002
1 2.35938
1 2.36002
1 2.3599
1 2.35995
1 2.35968
1 2.35968
1 2.3598
2 2.36002
1 2.35994
1 2.35955
1 2.35977
1 2.35991
1 2.3594
1 2.35974
1 2.35976
1 2.35965
1 2.36002
1 1.15456
1 0
1 0.0748964
1 0.580466
1 0.164706
2 0
1 0.319103
1 0
1 0.591318
1 0.490762
1 0.00137105
1 1.26766
1 0.0883534
1 0.139238
1 1.05272
1 0
1 0.745781
1 0.312317
1 0.237578
1 4.08657
1 4.33174
1 4.0651
1 4.43622
1 4.35595
1 4.74013
1 4.26451
1 4.65009
1 4.47521
1 4.48693
1 4.63533
1 4.85862
1 4.20656
1 4.70034
1 4.63893
1 4.69021
1 4.61337
1 4.50746
1 4.44824
1 4.72551
1 0.856324
1 0.523764
1 0.0492963
1 0.163474
1 0
1 0.660637
1 0
1 0.124981
1 0.924619
1 2.03343
1 0.879195
1 0.482901
1 1.41944
1 0.920672
1 1.66034
1 2.09969
1 0.903947
1 2.09058
1 1.51893
1 0.556297
1 4.60342
1 3.92363
1 3.92731
1 3.53436
1 5
1 4.52558
1 4.55469
1 4.72594
1 4.49948
1 5
1 4.5261
1 4.39339
1 5
1 4.12498
1 5
1 4.74144
1 5
1 3.74379
2 5
1 2.00786
1 2.00916
1 2.01
1 1.97023
1 2.00313
1 2.00244
1 1.98852
1 1.97974
1 1.98238
1 1.98494
1 2.01
1 1.9871
1 1.98811
1 2.00051
1 1.98903
1 2.00624
1 1.9817
1 1.96505
1 2.01
1 1.99282
20 2.01
320 2
1 1.00523
1 1.19135
1 1.08918
1 1.30804
1 1.13006
1 0.941704
1 1.14887
1 0.54526
1 0.989109
1 1.59838
1 1.05474
1 0.865752
1 1.83622
1 1.52614
1 1.44374
1 1.14705
1 1.19553
1 0.798059
1 1.3339
1 1.26395
1 2.95848
1 3.22344
1 3.07792
1 3.17085
1 3.15167
1 2.93186
1 3.10444
1 2.928
1 3.20113
1 3.10196
1 2.99425
1 3.06309
1 3.03175
1 3.17507
1 3.07925
1 3.05026
1 3.0406
1 3.13545
1 3.23018
1 3.02888
1 2.20294
1 2.46003
1 1.80927
1 2.18349
1 1.85145
1 2.14663
1 2.26368
1 2.54532
1 2.20422
1 2.26688
1 1.95195
1 2.47296
1 2.23834
1 2.5907
1 2.34704
1 2.30085
1 2.26421
1 2.26237
1 2.33071
1 1.72882
1 1.87253
1 2.22926
1 2.1373
1 2.06918
1 1.84329
1 2.00488
1 1.91252
1 1.76875
1 2.2215
1 2.30512
1 1.7071
